Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Customer_Since,Category,Product,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Order_Date,Delivery_Date,Delivery_Days,Order_Status,Rating,Return_Reason,Unnamed_Col
ORD00218,CUST0075,Vivek Dubey,60,Female,Bangalore,2022-02-28,Toys,Board Game,1,1247.88,0.11,1110.61,Net Banking,2024-05-01,2024-05-08,7,Cancelled,,,
ORD00598,CUST0209,Raj Mehta,41,Female,Hyderabad,2022-08-07,Fashion,Handbag,2,2762.75,0.29,3923.11,UPI,2023-03-20,2023-03-29,9,Delivered,2.0,,
ORD00307,CUST0111,Priya Bose,47,Female,Kolkata,2022-05-11,Home & Kitchen,Mixer,2,3079.3,0.22,4803.71,Cash on Delivery,2024-04-13,2024-04-20,7,Delivered,,,
ORD01033,CUST0364,Vikram Saxena,29,Female,Lucknow,2022-02-28,Toys,RC Car,4,1578.57,0.28,4546.28,Wallet,09/06/2022,2022-06-22,13,Delivered,4.0,,
ORD00550,CUST0193,Anil Nair,36,Male,Surat,2022-03-04,Electronics,Smartwatch,2,7466.6,0.11,13290.55,Credit Card,24/03/2024,2024-03-29,5,Delivered,1.0,,
ORD00314,CUST0113,Geeta Patel,51,Male,Hyderabad,2022-05-30,Electronics,Mobile,3,23342.83,0.26,51821.08,Credit Card,2023-09-13,2023-09-21,8,Pending,,,
ORD00765,CUST0268,Anjali Reddy,40,Female,Hyderabad,2022-08-25,Books,Textbook,4,656.0,0.21,2072.96,Debit Card,2023-08-20,2023-08-22,2,Pending,,,
ORD00332,CUST0119,Swati Trivedi,42,Male,Nagpur,2022-10-19,Fashion,T-Shirt,3,430.06,0.02,1264.38,Cash on Delivery,2023-10-15,2023-10-16,1,Delivered,2.0,,
ORD00037,CUST0012,Sachin Pillai,65,Male,Kolkata,2022-01-07,Electronics,Smartwatch,3,7419.23,0.03,21589.96,Net Banking,2022-12-03,2022-12-10,7,Delivered,5.0,,
ORD00907,CUST0320,Harish Patel,64,Male,Lucknow,2022-05-30,Beauty,Shampoo,3,288.79,0.21,684.43,Credit Card,2024-05-22,2024-06-05,14,Returned,,Changed Mind,
ORD00889,CUST0314,Ajay Saxena,64,Female,Bangalore,2022-01-31,Home & Kitchen,Water Bottle,1,455.6,0.06,428.26,Cash on Delivery,2023-12-24,2024-01-01,8,Deliverd,,,
ORD00857,CUST0303,Sneha Kapoor,52,Female,Chennai,2022-07-20,SPORTS,Cricket Bat,1,2445.17,0.15,2078.39,Credit Card,2022-12-29,2023-01-05,7,Delivered,4.0,,
ORD01077,CUST0378,Nisha Joshi,35,Male,Ahmedabad,2022-05-05,Toys,Board Game,2,1182.67,0.16,1986.89,  Credit Card  ,2024-05-31,2024-06-02,2,Delivered,5.0,,
ORD00434,CUST0152,Smita Pandey,31,Male,Pune,2022-06-28,Toys,Lego Set,3,2363.92,0.0,7091.76,UPI,2022-06-24,2022-07-04,10,Deliverd,1.0,,
ORD00164,CUST0057,Vivek Chauhan,52,Female,ahmedabad,2022-09-08,Home & Kitchen,Curtain,3,884.26,0.27,1936.53,Credit Card,2023-06-10,2023-06-19,9,Returnd,,Changed Mind,
ORD00264,CUST0093,Vivek Gupta,44,,,2022-06-24,Fashion,Saree,1,2652.46,0.01,2625.94,,2022-09-17,2022-09-23,6,Cancelled,,,
ORD00232,CUST0082,Divya Srivastava,65,Female,Bangalore,2022-11-05,Sports,Cricket Bat,1,2428.88,0.35,1578.77,Net Banking,2023-12-21,2023-12-28,7,Delivered,3.0,,
ORD00303,CUST0110,Kavya Hegde,51,Male,Nagpur,2022-08-21,Fashion,Handbag,2,3249.94,0.25,4874.91,UPI,2023-02-01,2023-02-10,9,Delivered,1.0,,
ORD00176,CUST0061,Priya Kapoor,22,Female,Chennai,2022-07-11,Sports,Yoga Mat,4,755.63,0.12,2659.82,UPI,2023-06-27,2023-07-11,14,Delivered,1.0,,
ORD00679,CUST0241,Sandeep Chauhan,32,,,2022-11-16,Beauty,Face Cream,1,496.86,0.24,377.61,,2023-12-01,2023-12-13,12,Delivered,,,
ORD00958,CUST0338,Priya Pillai,55,Female,Bangalore,2022-08-14,Grocery,Coffee,3,355.07,0.1,958.69,Net Banking,2024-03-01,2024-03-06,5,Delivered,5.0,,
ORD01107,CUST0391,Lata Malhotra,19,Male,Delhi,2022-11-12,Beauty,Sunscreen,1,390.12,0.33,261.38,UPI,29/01/2023,2023-02-13,15,Cancelled,,,
ORD00072,CUST0022,Priya Patel,32,Female,Lucknow,2022-12-31,Beauty,Shampoo,4,291.11,0.14,1001.42,Net Banking,2024-03-20,2024-03-30,10,Delivered,4.0,,
ORD00169,CUST0059,Jyoti Shah,34,Male,Lucknow,2022-06-06,Sports,Badminton Racket,3,1708.67,0.13,4459.63,UPI,2023-04-23,2023-05-04,11,Delivered,1.0,,
ORD00456,CUST0159,Manoj Patel,21,Female,Pune,2022-07-15,Electronics,Laptop,3,48035.14,0.17,119607.5,Net Banking,2024-03-23,2024-03-25,2,Cancelled,,,
ORD00090,CUST0029,Ravi Pandey,42,Female,Ahmedabad,2022-09-08,Sports,Yoga Mat,1,852.26,0.3,596.58,Debit Card,2024-01-09,2024-01-21,12,Delivered,5.0,,
ORD00118,CUST0038,Ritu Mishra,21,Female,Delhi,2022-12-26,Books,Comic Book,4,210.66,0.02,825.79,Wallet,2024-03-11,2024-03-14,3,Cancelled,,,
ORD00863,CUST0306,Nisha Bose,22,Male,Surat,2022-11-13,Books,Biography,2,441.54,0.05,838.93,Credit Card,2024-05-22,2024-05-31,9,Delivered,0.0,,
ORD00322,CUST0116,Kavita Iyer,37,Male,Hyderabad,2022-12-20,Toys,Action Figure,1,690.05,2.0,641.75,Debit Card,2022-08-25,2022-09-08,14,Delivered,4.0,,
ORD00832,CUST0293,Kavita Srivastava,60,Male,Pune,2022-06-19,Grocery,Cooking Oil,3,196.32,0.08,541.84,Credit Card,2023-04-20,2023-05-02,12,Delivered,5.0,,
ORD00460,CUST0160,Tarun Iyer,59,Male,Delhi,2022-05-15,Home & Kitchen,Mixer,1,3020.16,0.06,2838.95,Credit Card,10/07/2022,2022-07-22,12,Delivered,3.0,,
ORD01128,CUST0398,Rekha Joshi,65,Male,Kolkata,2022-10-10,Sports,Badminton Racket,2,1347.86,0.21,2129.62,UPI,2024-02-06,2024-02-13,7,Delivered,2.0,,
ORD00713,CUST0253,Jyoti Hegde,30,Male,Jaipur,2022-09-26,Toys,Lego Set,4,2203.02,0.04,8459.6,Wallet,2023-05-10,2023-05-18,8,Delivered,4.0,,
ORD00781,CUST0273,Pooja Saxena,24,Male,Bangalore,2022-01-18,Sports,Football,3,591.76,0.2,1420.22,Wallet,2022-09-21,2022-09-25,4,Cancelled,,,
ORD01068,CUST0376,Deepak Malhotra,63,Male,Pune,2022-12-23,Books,Biography,3,499.63,0.01,1483.9,Credit Card,24/09/2023,2023-10-07,13,Cancelled,,,
ORD00752,CUST0264,Manoj Tiwari,23,Female,Kolkata,2022-02-08,Sports,Football,2,556.49,0.2,890.38,Debit Card,2022-08-15,2022-08-25,10,Cancelled,,,
ORD00271,CUST0096,Neha Dubey,45,Female,Bangalore,2022-07-22,Fashion,Shoes,2,1873.42,0.27,2735.19,Cash on Delivery,2024-02-10,2024-02-13,3,Delivered,4.0,,
ORD00112,CUST0037,Pankaj Kapoor,25,Male,Hyderabad,2022-03-24,Beauty,Lipstick,1,357.98,0.1,322.18,Wallet,2023-04-05,2021-01-01,5,Delivered,1.0,,
ORD00596,CUST0209,Raj Mehta,41,Female,Hyderabad,2022-08-07,Books,Self-Help,1,450.66,0.28,324.48,UPI,2023-11-18,2023-12-02,14,Deliverd,5.0,,
ORD00517,CUST0181,Kavya Patel,35,Female,Pune,2022-02-10,Books,Cook Book,3,455.29,0.34,901.47,UPI,2023-03-30,2023-04-03,4,Returned,,Late Delivery,
ORD00227,CUST0079,Seema Reddy,39,Female,Chennai,2022-06-11,Sports,Football,2,528.32,0.18,866.44,  Credit Card  ,2023-09-21,2023-09-24,3,Delivered,3.0,,
ORD00497,CUST0175,Deepak Shah,41,Male,Ahmedabad,2022-11-25,Fashion,Kurta,2,858.35,0.16,1442.03,Cash on Delivery,2023-07-11,2023-07-15,4,Delivered,3.0,,
ORD00499,CUST0175,Deepak Shah,41,Male,Ahmedabad,2022-11-25,ELECTRONICS,Laptop,4,56976.98,0.05,216512.52,Wallet,2024-05-25,2024-06-08,14,Delivered,1.0,,
ORD00731,CUST0258,Raj Agarwal,30,Male,Ahmedabad,2022-05-03,Electronics,Tablet,1,15899.82,0.33,10652.88,Net Banking,2022-12-04,2022-12-18,14,Pending,,,
ORD00928,CUST0327,Archana Khan,48,,,2022-03-04,Electronics,Tablet,1,18185.86,0.02,17822.14,,2022-11-06,2022-11-11,5,Delivered,,,
ORD00196,CUST0068,Shweta Bose,19,Male,Mumbai,2022-01-30,Sports,Dumbbells,2,2043.31,0.12,3596.23,Cash on Delivery,01/01/2023,2023-01-04,3,Delivered,4.0,,
ORD00337,CUST0120,Vinod Saxena,42,Female,Bangalore,2022-12-10,Home & Kitchen,Water Bottle,2,350.58,0.01,694.15,Wallet,2022-12-04,2022-12-09,5,Delivered,1.0,,
ORD01124,CUST0395,Bhavna Malhotra,56,Male,Surat,2022-02-14,Toys,Lego Set,3,2360.29,0.09,6443.59,UPI,2022-11-16,2022-11-23,7,Cancelled,,,
ORD00769,CUST0269,Sneha Hegde,61,Male,Nagpur,2022-09-29,Fashion,Jeans,2,1324.45,0.21,2092.63,Credit Card,2023-08-10,2023-08-19,9,Cancelled,,,
ORD00817,CUST0286,Pooja Agarwal,50,Female,Kolkata,2022-09-10,Grocery,Tea,4,233.67,0.13,813.17,UPI,2022-10-29,2022-11-11,13,Delivered,3.0,,
ORD00138,CUST0047,Kiran Mehta,49,,,2022-07-17,Books,Textbook,3,648.32,0.13,1692.12,,2023-01-05,2023-01-19,14,Deliverd,,,
ORD00723,CUST0255,Deepak Sharma,18,Male,Pune,2022-06-14,Fashion,Jacket,4,1766.68,0.1,6360.05,Net Banking,2023-01-19,2023-02-03,15,Returned,,Late Delivery,
ORD00945,CUST0333,Gaurav Desai,32,Male,Mumbai,2022-06-14,Books,Cook Book,1,505.46,0.24,384.15,Wallet,2023-06-21,2023-07-06,15,Returned,,Late Delivery,
ORD00508,CUST0179,Tarun Bose,22,Male,Bangalore,2022-08-01,Books,Novel,1,370.49,0.02,363.08,Net Banking,2022-11-10,2022-11-11,1,Cancelled,,,
ORD00649,CUST0228,Deepak Saxena,46,Male,Chennai,2022-11-09,Beauty,Shampoo,2,327.27,0.2,523.63,Credit Card,2024-04-14,2024-04-22,8,Delivered,2.0,,
ORD00394,CUST0140,Deepak Rao,35,Male,Mumbai,2022-02-20,Grocery,Spices,1,75.76,0.11,67.43,Debit Card,2023-05-17,2023-05-27,10,Delivered,4.0,,
ORD00383,CUST0137,Arjun Tiwari,33,Female,Mumbai,2022-11-25,Beauty,Serum,4,769.07,0.03,2983.99,Wallet,2023-08-03,2023-08-06,3,Delivered,4.0,,
ORD00222,CUST0077,Lata Khan,24,Female,pune,2022-03-04,Beauty,Lipstick,3,435.67,0.34,862.63,UPI,2024-03-07,2024-03-14,7,Cancelled,,,
ORD00957,CUST0337,Anil Dubey,23,Female,Chennai,2022-01-29,Toys,Board Game,2,1240.44,0.33,1662.19,Cash on Delivery,2022-08-07,2022-08-16,9,Shipped,,,
ORD00980,CUST0345,Shweta Agarwal,39,Female,Hyderabad,2022-10-25,SPORTS,Football,4,543.42,0.16,1825.89,Cash on Delivery,2023-03-06,2023-03-15,9,Delivered,1.0,,
ORD00329,CUST0117,Ritu Reddy,40,Male,bangalore,2022-11-17,Sports,Badminton Racket,4,1573.09,0.32,4278.8,Cash on Delivery,2022-07-28,2022-07-31,3,Delivered,,,
ORD00013,CUST0005,Rohan Verma,23,Female,Jaipur,2022-08-29,Toys,Board Game,1,1249.45,0.28,899.6,Net Banking,2023-12-16,2023-12-23,7,Delivered,1.0,,
ORD01125,CUST0396,Sonal Kulkarni,56,Female,Mumbai,2022-11-08,Sports,Badminton Racket,4,1387.52,0.14,4773.07,Net Banking,2022-08-17,2022-08-19,2,Returned,,Changed Mind,
ORD00084,CUST0027,Seema Nair,18,Male,Surat,2022-02-25,Toys,Doll,4,688.38,0.18,2257.89,Net Banking,2024-01-12,2024-01-25,13,Delivered,3.0,,
ORD00207,CUST0072,Harish Dubey,64,Male,Pune,2022-10-14,Fashion,Jacket,1,2211.39,0.24,1680.66,UPI,2023-03-14,2023-03-17,3,Pending,,,
ORD00104,CUST0034,Seema Kulkarni,53,Female,Delhi,2022-05-21,FASHION,Jacket,4,2134.24,0.25,6402.72,Wallet,2023-04-20,2021-01-01,4,Returned,,Late Delivery,
ORD00310,CUST0112,Rekha Trivedi,63,Male,Delhi,2022-04-29,Home & Kitchen,Mixer,4,3260.79,0.08,11999.71,UPI,2023-07-19,2023-07-25,6,Delivered,5.0,,
ORD00674,CUST0239,Vinod Nair,54,Male,Lucknow,2022-12-17,Electronics,Camera,3,35916.02,0.21,85120.97,Wallet,2022-07-23,2022-08-07,15,Cancelled,,,
ORD00181,CUST0062,Sandeep Reddy,56,Male,Chennai,2022-07-02,Beauty,Sunscreen,4,308.65,0.22,962.99,Wallet,2024-01-05,2024-01-19,14,Pending,,,
ORD01082,CUST0380,Swati Chauhan,50,Male,Ahmedabad,2022-02-15,Grocery,Cooking Oil,3,213.36,0.03,620.88,Net Banking,2022-10-05,2022-10-11,6,Returned,,Size Not Fit,
ORD00498,CUST0175,Deepak Shah,41,Male,Ahmedabad,2022-11-25,Fashion,Kurta,1,703.32,0.22,548.59,UPI,2022-06-02,2022-06-09,7,Delivered,,,
ORD00317,CUST0115,Vijay Hegde,19,Female,Kolkata,2022-06-12,Beauty,Face Cream,4,465.44,0.07,1731.44,UPI,2024-03-03,2024-03-07,4,Delivered,3.0,,
ORD00142,CUST0047,Kiran Mehta,49,Female,Lucknow,2022-07-17,Books,Textbook,4,626.65,0.26,1854.88,Net Banking,2024-02-12,2024-02-15,3,Delivered,3.0,,
ORD01127,CUST0398,Rekha Joshi,65,Male,Kolkata,2022-10-10,Beauty,Lipstick,3,427.67,0.3,898.11,Cash on Delivery,2022-12-24,2022-12-30,6,Delivered,4.0,,
ORD01016,CUST0357,Ashish Iyer,36,Female,Kolkata,2022-11-26,Electronics,Camera,1,32271.16,0.06,30334.89,Net Banking,2022-12-12,2022-12-22,10,Cancelled,,,
ORD00931,CUST0327,Archana Khan,48,Female,Pune,2022-03-04,Sports,Yoga Mat,1,811.3,0.02,795.07,Wallet,2022-11-11,2022-11-23,12,Returned,,Wrong Item Delivered,
ORD00211,CUST0073,Divya Reddy,40,Female,Mumbai,2022-10-07,BOOKS,Self-Help,4,418.85,0.05,1591.63,Debit Card,2022-11-30,2022-12-14,14,Delivered,,,
ORD00568,CUST0199,Arjun Gupta,64,Male,Delhi,2022-12-26,Grocery,Tea,1,241.69,0.26,178.85,Net Banking,2023-09-13,2023-09-19,6,Delivered,2.0,,
ORD00143,CUST0048,Seema Pandey,53,Male,Kolkata,2022-12-23,Books,Novel,2,361.76,0.24,549.88,Cash on Delivery,2022-06-16,2022-06-27,11,Delivered,3.0,,
ORD00515,CUST0180,Divya Dubey,24,Female,Mumbai,2022-05-02,Books,Cook Book,4,455.59,0.35,1184.53,Cash on Delivery,02/12/2022,2022-12-07,5,Returned,,Not As Described,
ORD00363,CUST0129,Amit Shah,21,Male,Delhi,2022-08-31,Toys,Lego Set,3,2763.83,0.34,5472.38,Debit Card,2022-07-25,2022-08-09,15,Delivered,4.0,,
ORD00005,CUST0002,Anil Rao,53,Male,Pune,2022-10-12,Home & Kitchen,Bedsheet,4,1232.14,0.22,3844.28,Debit Card,2022-09-06,2022-09-11,5,Delivered,,,
ORD00045,CUST0014,Vinod Bose,25,Female,Jaipur,2022-10-16,Grocery,Spices,3,72.37,0.25,162.83,Debit Card,2023-09-25,2023-09-29,4,Delivered,4.0,,
ORD00282,CUST0100,Archana Sharma,25,Male,Pune,2022-06-07,Electronics,Mobile,3,27918.33,0.31,57790.94,UPI,2022-08-23,2022-08-31,8,Delivered,1.0,,
ORD00203,CUST0070,Gaurav Singh,30,Female,Jaipur,2022-04-29,Fashion,Jeans,1,1331.34,0.17,1105.01,  Cash on Delivery  ,2023-09-17,2023-09-18,1,Delivered,3.0,,
ORD00926,CUST0327,Archana Khan,48,,,2022-03-04,Electronics,Headphones,4,3065.23,0.07,11402.66,,2023-11-03,2023-11-07,4,Delivered,,,
ORD00359,CUST0127,Vinod Saxena,51,Male,kolkata,2022-12-17,Toys,RC Car,2,1331.24,0.22,2076.73,Debit Card,2024-03-23,2024-03-26,3,Delivered,2.0,,
ORD00564,CUST0197,Anjali Shah,39,Male,Surat,2022-06-03,Books,Textbook,4,630.95,0.21,1993.8,Net Banking,2022-10-22,2022-10-30,8,Cancelled,,,
ORD00764,CUST0267,Swati Joshi,51,Male,Mumbai,2022-02-12,Fashion,Handbag,4,-500.0,0.14,11745.95,UPI,2023-07-24,2023-07-28,4,Pending,,,
ORD00372,CUST0132,Rekha Desai,56,Male,Pune,2022-08-03,Toys,Doll,4,689.64,0.33,1848.24,  Debit Card  ,2023-11-28,2023-12-05,7,Deliverd,1.0,,
ORD00905,CUST0320,Harish Patel,64,Male,Lucknow,2022-05-30,Home & Kitchen,Air Fryer,2,5207.13,0.14,8956.26,Debit Card,2023-12-20,2021-01-01,10,Returnd,,Late Delivery,
ORD01021,CUST0358,Sunita Trivedi,30,,,2022-07-25,Grocery,Rice,3,95.66,0.27,209.5,,2023-01-01,2023-01-12,11,Delivered,,,
ORD00238,CUST0083,Preeti Dubey,33,Female,Chennai,2022-05-01,Beauty,Shampoo,4,337.34,0.24,1025.51,Cash on Delivery,2023-06-19,2023-07-03,14,Returned,,Size Not Fit,
ORD00825,CUST0290,Ravi Trivedi,24,Male,Pune,2022-12-22,Home & Kitchen,Bedsheet,1,1148.59,0.34,758.07,Debit Card,2022-10-16,2022-10-21,5,Pending,,,
ORD00274,CUST0097,Suresh Verma,37,Male,Chennai,2022-06-08,Fashion,Kurta,1,718.21,0.22,560.2,Credit Card,2024-03-28,2024-03-29,1,Delivered,0.0,,
ORD00902,CUST0318,Manoj Iyer,35,Female,Surat,2022-04-25,Beauty,Face Cream,2,508.55,2.0,976.42,Wallet,2023-08-12,2021-01-01,14,Delivered,5.0,,
ORD00633,CUST0222,Vijay Yadav,50,Male,Kolkata,2022-12-04,Toys,RC Car,2,1359.86,0.15,2311.76,Credit Card,2022-09-08,2022-09-14,6,Pending,,,
ORD00195,CUST0067,Jyoti Gupta,30,Male,Ahmedabad,2022-02-24,Grocery,Cooking Oil,1,217.18,0.06,204.15,Credit Card,2022-11-25,2022-11-27,2,Delivered,3.0,,
ORD00514,CUST0180,Divya Dubey,24,Female,Mumbai,2022-05-02,Books,Cook Book,3,464.23,0.07,1295.2,Debit Card,2022-06-18,2022-06-24,6,Returned,,Late Delivery,
ORD00615,CUST0215,Raj Pillai,47,Female,Lucknow,2022-12-24,Electronics,Laptop,1,51246.77,0.01,50734.3,Wallet,2022-09-27,2022-10-04,7,Delivered,4.0,,
ORD01013,CUST0356,Harish Bose,45,Female,Nagpur,2022-03-10,Electronics,Smartwatch,2,8000.35,0.04,15360.67,UPI,2023-10-14,2023-10-19,5,Cancelled,,,
ORD00675,CUST0240,Sunita Desai,35,Female,Mumbai,2022-08-26,Home & Kitchen,Pressure Cooker,3,2171.41,0.04,6253.66,Cash on Delivery,2022-10-25,2022-10-26,1,Delivered,1.0,,
ORD00684,CUST0242,Lata Khan,62,Male,Surat,2022-08-23,Fashion,Shoes,2,1740.9,0.1,3133.62,Cash on Delivery,2023-04-19,2023-04-25,6,Returned,,Changed Mind,
ORD00210,CUST0073,Divya Reddy,40,Female,Mumbai,2022-10-07,Home & Kitchen,Bedsheet,1,1131.03,0.28,814.34,Net Banking,2024-01-15,2024-01-27,12,Delivered,3.0,,
ORD00163,CUST0057,Vivek Chauhan,52,female,ahmedabad,2022-09-08,Sports,Cycle,2,8035.41,0.2,12856.66,Debit Card,2023-06-21,2023-06-22,1,Pending,,,
ORD00636,CUST0223,Neha Reddy,36,Female,Jaipur,2022-08-21,Sports,Dumbbells,2,2032.02,0.11,3617.0,Net Banking,2024-03-26,2024-03-30,4,Delivered,2.0,,
ORD00879,CUST0312,Rekha Gupta,18,Female,Ahmedabad,2022-12-30,Home & Kitchen,Curtain,4,798.39,0.13,2778.4,Net Banking,2022-10-19,2022-10-30,11,Cancelled,,,
ORD00758,CUST0266,Anjali Verma,28,Male,Ahmedabad,2022-07-24,Books,Cook Book,1,464.91,0.19,376.58,Wallet,2022-10-13,2022-10-18,5,Delivered,1.0,,
ORD00088,CUST0029,Ravi Pandey,42,Female,Ahmedabad,2022-09-08,Electronics,Smartwatch,3,9065.34,0.21,21484.86,Wallet,2024-04-23,2024-04-24,1,Delivered,5.0,,
ORD01009,CUST0355,Ashish Sharma,18,Female,Hyderabad,2022-06-15,Electronics,Mobile,2,28216.21,0.16,47403.23,Net Banking,2023-04-10,2023-04-13,3,Shipped,,,
ORD00804,CUST0282,Archana Mishra,36,Female,Lucknow,2022-07-18,Books,Cook Book,1,482.7,0.21,381.33,Wallet,06/01/2024,2024-01-15,9,Delivered,3.0,,
ORD00191,CUST0066,Ajay Sharma,48,Male,Jaipur,2022-11-21,Books,Comic Book,4,184.44,0.0,737.76,Credit Card,2022-12-12,2022-12-25,13,Shipped,,,
ORD00179,CUST0061,Priya Kapoor,22,Female,Chennai,2022-07-11,Toys,Action Figure,1,733.96,0.05,697.26,Cash on Delivery,2022-12-08,2022-12-19,11,Returnd,,Size Not Fit,
ORD00557,CUST0195,Sonal Pandey,49,Male,Jaipur,2022-07-28,Toys,Doll,4,604.34,0.13,2103.1,Net Banking,2023-11-07,2023-11-08,1,Delivered,2.0,,
ORD01056,CUST0373,Sonal Patel,24,Female,Mumbai,2022-06-22,Home & Kitchen,Bedsheet,3,1322.25,0.31,2737.06,Wallet,2022-12-13,2022-12-20,7,Cancelled,,,
ORD00393,CUST0140,Deepak Rao,35,Male,Mumbai,2022-02-20,Electronics,Tablet,4,20059.0,0.09,73014.76,  Credit Card  ,2022-08-25,2022-09-03,9,Delivered,1.0,,
ORD00191,CUST0066,Ajay Sharma,48,Male,Jaipur,2022-11-21,Books,Comic Book,4,184.44,0.0,737.76,Credit Card,2022-12-12,2021-01-01,13,Shipped,,,
ORD01019,CUST0358,Sunita Trivedi,30,Male,Ahmedabad,2022-07-25,Grocery,Dal,2,136.61,0.05,259.56,Debit Card,2022-06-19,2022-06-30,11,Delivered,3.0,,
ORD00743,CUST0261,Raj Kapoor,29,Female,Kolkata,2022-07-20,BOOKS,Textbook,3,582.65,0.33,1171.13,Credit Card,2023-06-28,2023-07-09,11,Returned,,Better Price Available,
ORD01101,CUST0387,Divya Nair,54,Male,Nagpur,2022-07-13,Fashion,Kurta,1,781.56,0.3,547.09,Debit Card,2022-10-15,2022-10-29,14,Cancelled,,,
ORD00917,CUST0323,Rahul Sharma,23,Male,Pune,2022-02-21,Beauty,Serum,4,720.68,0.11,2565.62,Cash on Delivery,04/02/2024,2024-02-08,4,Cancelled,,,
ORD00512,CUST0180,Divya Dubey,24,Female,Mumbai,2022-05-02,Electronics,Laptop,1,56181.49,0.22,43821.56,Debit Card,13/06/2023,2023-06-24,11,Returned,,Defective Product,
ORD00815,CUST0286,Pooja Agarwal,50,Female,Kolkata,2022-09-10,Beauty,Sunscreen,4,370.03,0.18,1213.7,Net Banking,2023-08-11,2023-08-14,3,Cancelled,,,
ORD00440,CUST0153,Arjun Joshi,38,,,2022-08-06,Toys,RC Car,4,1641.5,0.07,6106.38,,2023-03-13,2023-03-17,4,Returnd,,,
ORD00472,CUST0164,Vijay Hegde,47,Male,Ahmedabad,2022-06-19,Toys,Board Game,2,1272.2,0.0,2544.4,Debit Card,2022-12-01,2022-12-16,15,Shipped,,,
ORD00399,CUST0141,Seema Kapoor,29,,,2022-07-06,Grocery,Rice,4,112.9,0.11,401.92,,2023-08-20,2023-09-01,12,Delivered,,,
ORD00777,CUST0272,Kiran Desai,22,Female,mumbai,2022-11-20,Beauty,Lipstick,3,345.86,0.14,892.32,Debit Card,2023-07-21,2023-07-29,8,Delivered,3.0,,
ORD00036,CUST0011,Sneha Saxena,43,Male,Bangalore,2022-10-21,Books,Novel,4,374.59,0.05,1423.44,Net Banking,2022-09-10,2022-09-17,7,Delivered,2.0,,
ORD00922,CUST0325,Vinod Agarwal,61,Female,Pune,2022-06-26,Toys,Doll,4,675.87,0.1,2433.13,Debit Card,2024-01-20,2024-01-25,5,Delivered,5.0,,
ORD00609,CUST0214,Sachin Sharma,28,Male,Hyderabad,2022-04-13,Toys,Doll,4,531.5,0.06,1998.44,Wallet,2022-06-09,2022-06-24,15,Cancelled,,,
ORD00966,CUST0339,Ravi Patel,47,Male,Chennai,2022-01-31,Fashion,Kurta,1,772.97,0.29,548.81,Debit Card,2023-05-23,2023-06-07,15,Returned,,Defective Product,
ORD00735,CUST0259,Ritu Tiwari,28,Male,Nagpur,2022-04-29,Home & Kitchen,Water Bottle,4,386.57,0.15,1314.34,UPI,2022-09-30,2022-10-06,6,Returned,,Changed Mind,
ORD00044,CUST0013,Rahul Patel,49,Male,Nagpur,2022-07-03,Books,Novel,2,330.23,0.26,488.74,Credit Card,2023-01-28,2023-02-05,8,Shipped,,,
ORD00262,CUST0092,Smita Reddy,18,Male,Hyderabad,2022-05-18,Grocery,Rice,1,103.74,0.12,91.29,Debit Card,2023-02-13,2023-02-21,8,Delivered,1.0,,
ORD00978,CUST0343,Bhavna Gupta,62,Female,Surat,2022-12-27,Toys,Lego Set,4,2324.35,0.03,9018.48,Debit Card,2023-01-15,2023-01-18,3,Delivered,,,
ORD00430,CUST0151,Kavya Joshi,29,Male,Jaipur,2022-09-13,BEAUTY,Shampoo,1,318.5,0.2,254.8,Debit Card,2023-01-16,2023-01-19,3,Deliverd,3.0,,
ORD00229,CUST0080,Kiran Kulkarni,19,Male,Mumbai,2022-10-13,Beauty,Face Cream,2,447.64,0.06,841.56,Net Banking,2023-10-03,2023-10-15,12,Delivered,5.0,,
ORD00006,CUST0003,Tarun Pandey,50,Male,Hyderabad,2022-01-15,Fashion,Dress,3,1464.41,0.03,4261.43,Debit Card,2024-04-03,2024-04-11,8,Cancelled,,,
ORD00721,CUST0255,Deepak Sharma,0,Male,Pune,2022-06-14,Toys,RC Car,4,1641.76,0.0,6567.04,Debit Card,2024-05-16,2024-05-27,11,Delivered,3.0,,
ORD00444,CUST0155,Kavita Hegde,55,Male,Surat,2022-01-18,Beauty,Perfume,1,1791.02,0.24,1361.18,UPI,2023-02-12,2023-02-21,9,Delivered,3.0,,
ORD01064,CUST0375,Pooja Hegde,30,Female,Jaipur,2022-02-09,Home & Kitchen,Air Fryer,4,4494.1,0.27,13122.77,Cash on Delivery,2023-07-08,2023-07-19,11,Delivered,3.0,,
ORD00586,CUST0205,Sneha Reddy,28,Female,Surat,2022-11-28,ELECTRONICS,Speaker,2,4574.04,0.24,6952.54,Net Banking,2024-03-02,2024-03-05,3,Returned,,Changed Mind,
ORD00319,CUST0115,Vijay Hegde,19,Female,Kolkata,2022-06-12,Fashion,Kurta,3,743.47,0.1,2007.37,Net Banking,2023-10-15,2023-10-24,9,Delivered,,,
ORD00630,CUST0221,Tarun Kapoor,24,Male,Delhi,2022-03-07,Home & Kitchen,Curtain,1,844.17,0.13,734.43,Wallet,2023-01-21,2023-02-02,12,Cancelled,,,
